SiteID,909059,Site Timezone,-6,Data Timezone,-6,Longitude,-100.43097,Latitude,20.825272
Year,Month,Day,Hour,Minute,wind speed at 80m (m/s),wind direction at 80m (deg)
2010,9,26,13,0,7.84,94.94
2010,9,26,14,0,7.45,93.38
2010,9,26,15,0,7.71,104.15
2010,9,26,16,0,7.4,95.38
2010,9,26,17,0,6.12,88.95
2010,9,26,18,0,4.94,96.25
2010,9,26,19,0,1.8,79.41
2010,9,26,20,0,1.48,65.76
2010,9,26,21,0,5.21,93.34
2010,9,26,22,0,4.76,84.56
2010,9,26,23,0,0.32,100.37
2010,9,27,0,0,1.62,225.66
2010,9,27,1,0,1.09,194.75
2010,9,27,2,0,1.52,115.49000000000001
2010,9,27,3,0,1.24,236.14000000000001
2010,9,27,4,0,3.23,119.65
2010,9,27,5,0,4.22,141.62
2010,9,27,6,0,3.16,119.41
2010,9,27,7,0,1.33,100.01
2010,9,27,8,0,0.48,38.18
2010,9,27,9,0,1.62,309.35
2010,9,27,10,0,0.78,242.19
2010,9,27,11,0,0.86,168.12
2010,9,27,12,0,2.23,152.07
2010,9,27,13,0,4.07,145.41
2010,9,27,14,0,4.25,143.61
2010,9,27,15,0,2.38,156.06
2010,9,27,16,0,1.23,121.38
2010,9,27,17,0,2.2600000000000002,44.34
2010,9,27,18,0,6.19,23.080000000000002
2010,9,27,19,0,1.37,39.94
2010,9,27,20,0,1.48,331.29
2010,9,27,21,0,0.55,204.35
2010,9,27,22,0,3.29,130.38
2010,9,27,23,0,3.0100000000000002,130.87
2010,9,28,0,0,1.72,137.67000000000002
2010,9,28,1,0,0.24,333.29
2010,9,28,2,0,2.33,317.48
2010,9,28,3,0,1.53,343.42
2010,9,28,4,0,1.73,145.76
2010,9,28,5,0,1.03,148.98
2010,9,28,6,0,1.3800000000000001,325.15000000000003
2010,9,28,7,0,1.77,29.26
2010,9,28,8,0,3.91,19.16
2010,9,28,9,0,1.73,14.17
2010,9,28,10,0,4.6000000000000005,15.46
2010,9,28,11,0,5.68,8.39
2010,9,28,12,0,3.8000000000000003,42.71
2010,9,28,13,0,3.71,4.03
2010,9,28,14,0,5.37,12.92
2010,9,28,15,0,4.19,12.21
2010,9,28,16,0,7.98,18.71
2010,9,28,17,0,4.45,19.21
2010,9,28,18,0,6.09,19.5
2010,9,28,19,0,5.63,10.58
2010,9,28,20,0,6.03,16.330000000000002
2010,9,28,21,0,2.9,23.57
2010,9,28,22,0,1.81,94.84
2010,9,28,23,0,1.56,111.73
2010,9,29,0,0,1.61,105.5
2010,9,29,1,0,0.31,14.5
2010,9,29,2,0,1.3,16.96
2010,9,29,3,0,0.53,298.41
2010,9,29,4,0,2.42,25.07
2010,9,29,5,0,0.55,59.2
2010,9,29,6,0,1.19,355.56
2010,9,29,7,0,3.54,6.09
2010,9,29,8,0,3.52,30.79
2010,9,29,9,0,0.45,7.43
2010,9,29,10,0,0.37,219.51
2010,9,29,11,0,3.44,146.31
2010,9,29,12,0,3.48,139.51
2010,9,29,13,0,4.99,110.64
2010,9,29,14,0,4.5,86.11
2010,9,29,15,0,4.41,85.26
2010,9,29,16,0,4.51,91.94
2010,9,29,17,0,4.0600000000000005,75.12
2010,9,29,18,0,4.11,36.410000000000004
2010,9,29,19,0,4.53,8.3
2010,9,29,20,0,2.38,5.71
2010,9,29,21,0,1.48,19.41
2010,9,29,22,0,0.87,61.01
2010,9,29,23,0,1.04,72.74
2010,9,30,0,0,1.94,128.93
2010,9,30,1,0,0.76,135.97
2010,9,30,2,0,0.22,225.63
2010,9,30,3,0,0.93,166.23
2010,9,30,4,0,1.19,353.68
2010,9,30,5,0,1.1300000000000001,242.51
2010,9,30,6,0,1.48,288.46
2010,9,30,7,0,1.17,274.87
2010,9,30,8,0,0.8300000000000001,240.79
2010,9,30,9,0,2.1,329.29
2010,9,30,10,0,1.05,277.22
2010,9,30,11,0,1.42,304.68
2010,9,30,12,0,2.23,91.76
2010,9,30,13,0,2.08,351.15000000000003
2010,9,30,14,0,0.8,269.68
2010,9,30,15,0,0.17,340.69
2010,9,30,16,0,3.5100000000000002,345.62
2010,9,30,17,0,5.6000000000000005,98.09
2010,9,30,18,0,6.140000000000001,93.89
2010,9,30,19,0,5.21,66.61
2010,9,30,20,0,3.81,8.4
2010,9,30,21,0,4.65,13.450000000000001
2010,9,30,22,0,2.13,7.38
2010,9,30,23,0,3.0700000000000003,14.09
2010,10,1,0,0,2.67,21.17
2010,10,1,1,0,2.25,94.46000000000001
2010,10,1,2,0,2.09,28.52
2010,10,1,3,0,1.46,18.900000000000002
2010,10,1,4,0,1.55,95.11
2010,10,1,5,0,0.73,39.550000000000004
2010,10,1,6,0,0.46,21.46
2010,10,1,7,0,0.38,74.23
2010,10,1,8,0,0.6,1.24
2010,10,1,9,0,0.96,265.05
2010,10,1,10,0,1.3,289.61
2010,10,1,11,0,1.61,299.40000000000003
2010,10,1,12,0,1.54,163.82
2010,10,1,13,0,4.6000000000000005,140.89000000000001
2010,10,1,14,0,0.9500000000000001,17.1
2010,10,1,15,0,5.72,10.97
2010,10,1,16,0,5.12,20.34
2010,10,1,17,0,6.03,19.04
2010,10,1,18,0,6.76,46.58
2010,10,1,19,0,5.93,20.650000000000002
2010,10,1,20,0,2.29,17.96
2010,10,1,21,0,3.2800000000000002,12.42
2010,10,1,22,0,2.81,24.12
2010,10,1,23,0,2.77,25.490000000000002
2010,10,2,0,0,3.0300000000000002,31.57
2010,10,2,1,0,2.92,28.44
2010,10,2,2,0,3.0700000000000003,20.54
2010,10,2,3,0,2.69,17.57
2010,10,2,4,0,1.9100000000000001,23.46
2010,10,2,5,0,1.28,7.53
2010,10,2,6,0,0.66,2.59
2010,10,2,7,0,0.58,356.09000000000003
2010,10,2,8,0,0.97,242.09
2010,10,2,9,0,1.12,180.31
2010,10,2,10,0,2,155.66
2010,10,2,11,0,4.28,61.72
2010,10,2,12,0,6.71,55.6
2010,10,2,13,0,8.4,50.83
2010,10,2,14,0,8.31,56.36
2010,10,2,15,0,9.08,45.84
2010,10,2,16,0,9.01,51.31
2010,10,2,17,0,8.53,53.21
2010,10,2,18,0,6.04,43.26
2010,10,2,19,0,3.61,33.45
2010,10,2,20,0,1.48,4.1
2010,10,2,21,0,0.89,168.82
2010,10,2,22,0,1.86,126.13000000000001
2010,10,2,23,0,1.48,43.32
2010,10,3,0,0,1.57,12.1
2010,10,3,1,0,1.54,355.17
2010,10,3,2,0,2.85,20.830000000000002
2010,10,3,3,0,4.04,26.72
2010,10,3,4,0,4.14,30.64
2010,10,3,5,0,3.83,24.150000000000002
2010,10,3,6,0,2.5,44.44
2010,10,3,7,0,2.02,58.77
2010,10,3,8,0,2.13,59.52
2010,10,3,9,0,3.5100000000000002,85.29
2010,10,3,10,0,5.47,94.91
2010,10,3,11,0,7.24,77.91
2010,10,3,12,0,7.21,88.47
2010,10,3,13,0,9.03,91.29
2010,10,3,14,0,8.28,89.34
2010,10,3,15,0,7.7700000000000005,50.230000000000004
2010,10,3,16,0,8.05,56.31
2010,10,3,17,0,8.61,49.99
2010,10,3,18,0,7.0200000000000005,50.83
2010,10,3,19,0,4.8500000000000005,36.910000000000004
2010,10,3,20,0,2.68,43.96
2010,10,3,21,0,0.98,7.7700000000000005
2010,10,3,22,0,1.41,30.68
2010,10,3,23,0,2.2800000000000002,18.81
2010,10,4,0,0,3.63,15.9
2010,10,4,1,0,3.1,20.17
2010,10,4,2,0,2.4,22.96
2010,10,4,3,0,0.91,35.800000000000004
2010,10,4,4,0,2.2,22.080000000000002
2010,10,4,5,0,1.6400000000000001,38.85
2010,10,4,6,0,2.04,34.99
2010,10,4,7,0,2.32,31.48
2010,10,4,8,0,1.06,54.85
2010,10,4,9,0,4.1,94.55
2010,10,4,10,0,6.11,88.86
2010,10,4,11,0,7.09,93.06
2010,10,4,12,0,7.2,97.28
2010,10,4,13,0,7.69,95.56
2010,10,4,14,0,7.9,94.67
2010,10,4,15,0,8.56,93.28
2010,10,4,16,0,7.73,91.02
2010,10,4,17,0,6.8500000000000005,88.03
2010,10,4,18,0,5.01,64.28
2010,10,4,19,0,3.3000000000000003,22.18
2010,10,4,20,0,3.39,17.41
2010,10,4,21,0,4.39,10.71
2010,10,4,22,0,2.19,17.05
2010,10,4,23,0,1.19,68.52
2010,10,5,0,0,1.54,35.07
2010,10,5,1,0,0.75,98.8
2010,10,5,2,0,1.86,106.74000000000001
2010,10,5,3,0,1.25,7.38
2010,10,5,4,0,1.04,23.52
2010,10,5,5,0,1.6600000000000001,7.55
2010,10,5,6,0,2.12,6.6000000000000005
2010,10,5,7,0,2.2600000000000002,8.33
2010,10,5,8,0,1.47,19.990000000000002
2010,10,5,9,0,3.0100000000000002,93.78
2010,10,5,10,0,5.45,109.78
2010,10,5,11,0,5.57,96.66
2010,10,5,12,0,5.2,96.91
2010,10,5,13,0,5.87,99.74000000000001
2010,10,5,14,0,5.59,95.66
2010,10,5,15,0,6.21,91.39
2010,10,5,16,0,6.03,91.81
2010,10,5,17,0,6.99,85.15
2010,10,5,18,0,6.33,72.37
2010,10,5,19,0,6.390000000000001,60.22
2010,10,5,20,0,2.04,42.18
2010,10,5,21,0,2.07,32.65
2010,10,5,22,0,1.21,97.62
2010,10,5,23,0,2.43,84.76
2010,10,6,0,0,1.69,83.87
2010,10,6,1,0,1.83,84.41
2010,10,6,2,0,0.26,358.58
2010,10,6,3,0,0.58,5.83
2010,10,6,4,0,0.93,336.8
2010,10,6,5,0,1.45,8.59
2010,10,6,6,0,1,349.72
2010,10,6,7,0,3.14,13.71
2010,10,6,8,0,2.13,17.27
2010,10,6,9,0,0.8300000000000001,75.76
2010,10,6,10,0,3.62,123.06
2010,10,6,11,0,4.46,117.98
2010,10,6,12,0,5.11,101.59
2010,10,6,13,0,4.8,111.52
2010,10,6,14,0,5.08,100.59
2010,10,6,15,0,5.5,98.8
2010,10,6,16,0,6.140000000000001,93.95
2010,10,6,17,0,6.22,88.2
2010,10,6,18,0,5.98,77.95
2010,10,6,19,0,1.9000000000000001,24.09
2010,10,6,20,0,4.34,0.79
2010,10,6,21,0,2.86,3.8200000000000003
2010,10,6,22,0,4.23,8.55
2010,10,6,23,0,3.0100000000000002,24.82
2010,10,7,0,0,2.48,29.71
2010,10,7,1,0,1.8900000000000001,17.11
2010,10,7,2,0,1.42,330.96
2010,10,7,3,0,2.22,356.07
2010,10,7,4,0,1.69,342.41
2010,10,7,5,0,0.96,249.8
2010,10,7,6,0,1.26,288.48
2010,10,7,7,0,1.82,341.90000000000003
2010,10,7,8,0,1.1,345.47
2010,10,7,9,0,0.5,330.48
2010,10,7,10,0,0.44,311.31
2010,10,7,11,0,1.6600000000000001,155.57
2010,10,7,12,0,0.41000000000000003,230.76
2010,10,7,13,0,1.55,5.5600000000000005
2010,10,7,14,0,3.0700000000000003,104.26
2010,10,7,15,0,4.94,65.04
2010,10,7,16,0,4.1,74.17
2010,10,7,17,0,4.54,83.02
2010,10,7,18,0,4.47,79.52
2010,10,7,19,0,3.87,14.66
2010,10,7,20,0,4.88,11.84
2010,10,7,21,0,3.66,17.21
2010,10,7,22,0,4.09,25.25
2010,10,7,23,0,3.49,44.96
2010,10,8,0,0,2.94,30.3
2010,10,8,1,0,2.33,56.14
2010,10,8,2,0,0.8300000000000001,84.75
2010,10,8,3,0,1.98,354.11
2010,10,8,4,0,1.18,352.58
2010,10,8,5,0,1.48,340.15000000000003
2010,10,8,6,0,0.64,305.26
2010,10,8,7,0,1.21,321.36
2010,10,8,8,0,0.47000000000000003,320.07
2010,10,8,9,0,0.9400000000000001,11.83
2010,10,8,10,0,1.1300000000000001,190.21
2010,10,8,11,0,1.76,183.36
2010,10,8,12,0,4.93,142.54
2010,10,8,13,0,1.47,116.66
2010,10,8,14,0,1.28,39.910000000000004
2010,10,8,15,0,4.45,9.59
2010,10,8,16,0,4.54,12.67
2010,10,8,17,0,4.61,25.54
2010,10,8,18,0,4.46,21.34
2010,10,8,19,0,7.04,11.73
2010,10,8,20,0,5.09,10.23
2010,10,8,21,0,4.41,20.82
2010,10,8,22,0,3.34,52.15
2010,10,8,23,0,3.42,42.68
2010,10,9,0,0,1.77,78.83
2010,10,9,1,0,2.82,145.52
2010,10,9,2,0,0.5700000000000001,148.42000000000002
2010,10,9,3,0,0.77,316.8
2010,10,9,4,0,1.56,321.44
2010,10,9,5,0,1.06,306.97
2010,10,9,6,0,0.9400000000000001,338.59000000000003
2010,10,9,7,0,1.3900000000000001,332.67
2010,10,9,8,0,2.75,18.72
2010,10,9,9,0,1.6400000000000001,21.830000000000002
2010,10,9,10,0,0.33,22.67
2010,10,9,11,0,0.76,259.87
2010,10,9,12,0,1.06,304.34000000000003
2010,10,9,13,0,4.12,8.75
2010,10,9,14,0,4.53,6.07
2010,10,9,15,0,3.2800000000000002,353.93
2010,10,9,16,0,4.21,32.480000000000004
2010,10,9,17,0,2.09,25.650000000000002
2010,10,9,18,0,5.24,76.24
2010,10,9,19,0,0.76,76.64
2010,10,9,20,0,1.67,154.92000000000002
2010,10,9,21,0,1.29,115.56
2010,10,9,22,0,1.6500000000000001,70.39
2010,10,9,23,0,1.36,194.73000000000002
2010,10,10,0,0,0.47000000000000003,18.5
2010,10,10,1,0,1.47,206.81
2010,10,10,2,0,1.85,198.95000000000002
2010,10,10,3,0,1.73,181.59
2010,10,10,4,0,2.48,138.74
2010,10,10,5,0,2.72,196.67000000000002
2010,10,10,6,0,4.98,192.12
2010,10,10,7,0,3.13,201.79
2010,10,10,8,0,3.0700000000000003,178.53
2010,10,10,9,0,0.25,130.58
2010,10,10,10,0,0.86,284.75
2010,10,10,11,0,4.5,283.40000000000003
2010,10,10,12,0,4.99,294.67
2010,10,10,13,0,5.36,284.15000000000003
2010,10,10,14,0,4.15,298.8
2010,10,10,15,0,8.14,303.69
2010,10,10,16,0,2.89,314.33
2010,10,10,17,0,3.0300000000000002,305.49
2010,10,10,18,0,4.54,240.6
2010,10,10,19,0,3.5500000000000003,30.86
2010,10,10,20,0,0.5700000000000001,192.45000000000002
2010,10,10,21,0,1.96,151.41
2010,10,10,22,0,4.41,134.43
2010,10,10,23,0,3.31,156.51
2010,10,11,0,0,2.31,172.56
2010,10,11,1,0,4.29,187.16
2010,10,11,2,0,4.87,202.64000000000001
2010,10,11,3,0,2.83,222.64000000000001
2010,10,11,4,0,2.84,227.25
2010,10,11,5,0,2.97,200.34
2010,10,11,6,0,4.13,208.68
2010,10,11,7,0,2.94,189.24
2010,10,11,8,0,2.65,201.44
2010,10,11,9,0,2.74,205
2010,10,11,10,0,3.3000000000000003,234.3
2010,10,11,11,0,4.0200000000000005,236.1
2010,10,11,12,0,3.86,235.65
2010,10,11,13,0,3.2,246.05
2010,10,11,14,0,4.76,295.54
2010,10,11,15,0,6.76,288.31
2010,10,11,16,0,4.58,6.16
2010,10,11,17,0,1.99,171.45000000000002
2010,10,11,18,0,3.16,122.79
2010,10,11,19,0,1.73,18.66
2010,10,11,20,0,3.7800000000000002,204.51
2010,10,11,21,0,1.68,166.14000000000001
2010,10,11,22,0,1.84,160.97
2010,10,11,23,0,2.34,163.66
2010,10,12,0,0,1.99,181.09
2010,10,12,1,0,0.8300000000000001,210.97
2010,10,12,2,0,1.1400000000000001,46.29
2010,10,12,3,0,1.27,197.17000000000002
2010,10,12,4,0,2.47,192.42000000000002
2010,10,12,5,0,1.58,169.17000000000002
2010,10,12,6,0,2.41,167.44
2010,10,12,7,0,1.77,134.68
2010,10,12,8,0,1.62,166.86
2010,10,12,9,0,0.66,167.11
2010,10,12,10,0,1.16,231.24
2010,10,12,11,0,1.19,213.82
2010,10,12,12,0,2.12,169.82
2010,10,12,13,0,7.94,64.44
2010,10,12,14,0,4.46,51.050000000000004
2010,10,12,15,0,3.7,33.55
2010,10,12,16,0,5.5,11.01
2010,10,12,17,0,7.22,8.72
2010,10,12,18,0,7.43,14.65
2010,10,12,19,0,3.5700000000000003,18.35
2010,10,12,20,0,3.15,13.67
2010,10,12,21,0,3.46,25.23
2010,10,12,22,0,6.46,129.13
2010,10,12,23,0,3.18,102.56
2010,10,13,0,0,0.43,116.23
2010,10,13,1,0,0.89,38.4
2010,10,13,2,0,1.05,349.89
2010,10,13,3,0,2.17,351.69
2010,10,13,4,0,3.68,3.71
2010,10,13,5,0,3.93,8.92
2010,10,13,6,0,3.83,14.42
2010,10,13,7,0,4.87,21.78
2010,10,13,8,0,3.37,26.51
2010,10,13,9,0,1.01,166.86
2010,10,13,10,0,0.54,83.53
2010,10,13,11,0,4.83,80.83
2010,10,13,12,0,5.8500000000000005,83.4
2010,10,13,13,0,4.71,82.65
2010,10,13,14,0,8.47,80.27
2010,10,13,15,0,9.82,91.9
2010,10,13,16,0,4.45,86.98
2010,10,13,17,0,4.72,58.15
2010,10,13,18,0,0.8,101.71000000000001
2010,10,13,19,0,1.06,125.5
2010,10,13,20,0,0.73,231.12
2010,10,13,21,0,0.61,60.39
2010,10,13,22,0,1.3,108.11
2010,10,13,23,0,2.1,90.39
2010,10,14,0,0,1.59,157.29
2010,10,14,1,0,1.57,85.81
2010,10,14,2,0,1.68,113.95
2010,10,14,3,0,5.62,89.54
2010,10,14,4,0,4.07,74.46000000000001
2010,10,14,5,0,11.32,29.59
2010,10,14,6,0,11.15,39.75
2010,10,14,7,0,7.86,42.86
2010,10,14,8,0,6.12,25.240000000000002
2010,10,14,9,0,5.71,31.02
2010,10,14,10,0,10.73,55.74
2010,10,14,11,0,12.83,73.31
2010,10,14,12,0,8.97,78.34
2010,10,14,13,0,10.05,86.10000000000001
2010,10,14,14,0,11.59,90.02
2010,10,14,15,0,9.28,86.18
2010,10,14,16,0,6.3,69.89
2010,10,14,17,0,7.140000000000001,65.27
2010,10,14,18,0,5.37,57.02
2010,10,14,19,0,1.84,16.42
2010,10,14,20,0,1.84,25.12
2010,10,14,21,0,2.94,20.16
2010,10,14,22,0,1.33,42.76
2010,10,14,23,0,1.4000000000000001,108.06
2010,10,15,0,0,2.07,119.92
2010,10,15,1,0,1.08,98.28
2010,10,15,2,0,1.6600000000000001,92.61
2010,10,15,3,0,1.6500000000000001,100.74000000000001
2010,10,15,4,0,0.42,110.68
2010,10,15,5,0,2.82,41.72
2010,10,15,6,0,4.44,22.93
2010,10,15,7,0,2.97,13.26
2010,10,15,8,0,3.2,18.94
2010,10,15,9,0,1.82,45.47
2010,10,15,10,0,1.6300000000000001,191.64000000000001
2010,10,15,11,0,1.68,302.12
2010,10,15,12,0,2.59,140.38
2010,10,15,13,0,5.17,125.89
2010,10,15,14,0,4.37,97.23
2010,10,15,15,0,4.66,105.82000000000001
2010,10,15,16,0,4.54,109.49000000000001
2010,10,15,17,0,2.58,89.43
2010,10,15,18,0,1.6300000000000001,34.05
2010,10,15,19,0,1.3800000000000001,16.15
2010,10,15,20,0,4.8,23.81
2010,10,15,21,0,3.66,21.05
2010,10,15,22,0,2.7800000000000002,54.99
2010,10,15,23,0,1.09,47.96
2010,10,16,0,0,1.53,353.95
2010,10,16,1,0,1.43,349.95
2010,10,16,2,0,0.73,240.70000000000002
2010,10,16,3,0,0.9,325.13
2010,10,16,4,0,0.9,303.32
2010,10,16,5,0,0.23,78.01
2010,10,16,6,0,0.1,54.82
2010,10,16,7,0,1.3,240.87
2010,10,16,8,0,1.22,252.26000000000002
2010,10,16,9,0,1.3,333.19
2010,10,16,10,0,1.1400000000000001,256.11
2010,10,16,11,0,1.02,232.3
2010,10,16,12,0,0.34,22.56
2010,10,16,13,0,3.69,153.81
2010,10,16,14,0,2.48,95.17
2010,10,16,15,0,2.73,145.09
2010,10,16,16,0,4.89,125.67
2010,10,16,17,0,3.39,109.96000000000001
2010,10,16,18,0,1.58,200.16
2010,10,16,19,0,0.8300000000000001,190.71
2010,10,16,20,0,2.5,22.67
2010,10,16,21,0,2.96,33.53
2010,10,16,22,0,4,19.990000000000002
2010,10,16,23,0,4.19,14.65
2010,10,17,0,0,1.59,47.02
2010,10,17,1,0,1.27,115.62
2010,10,17,2,0,0.66,281.92
2010,10,17,3,0,0.72,310.57
2010,10,17,4,0,0.92,276.68
2010,10,17,5,0,0.75,292.58
2010,10,17,6,0,0.68,325.48
2010,10,17,7,0,1.2,325.33
2010,10,17,8,0,1.52,312.37
2010,10,17,9,0,0.6900000000000001,324.78000000000003
2010,10,17,10,0,0.9,332.92
2010,10,17,11,0,0.51,347.35
2010,10,17,12,0,0.55,176.56
2010,10,17,13,0,0.25,129.89000000000001
2010,10,17,14,0,0.5,146.91
2010,10,17,15,0,1.1,56.92
2010,10,17,16,0,1.04,342.3
2010,10,17,17,0,0.31,141.25
2010,10,17,18,0,1.25,5.04
2010,10,17,19,0,1.9100000000000001,1.53
2010,10,17,20,0,3.02,8.5
2010,10,17,21,0,2.45,18.52
2010,10,17,22,0,3.4,17.51
2010,10,17,23,0,3.21,20.39
2010,10,18,0,0,2.92,29.8
2010,10,18,1,0,0.39,34.19
2010,10,18,2,0,1.37,247.91
2010,10,18,3,0,2.63,8.73
2010,10,18,4,0,1.36,15.56
2010,10,18,5,0,1.32,293.43
2010,10,18,6,0,0.54,337.25
2010,10,18,7,0,0.53,264.93
2010,10,18,8,0,0.84,201.04
2010,10,18,9,0,1.26,214.5
2010,10,18,10,0,3.0300000000000002,146.34
2010,10,18,11,0,1.6500000000000001,194.18
2010,10,18,12,0,2.5100000000000002,178.52
2010,10,18,13,0,2.17,169.13
2010,10,18,14,0,1.31,178.11
2010,10,18,15,0,1,12.88
2010,10,18,16,0,2.02,263.97
2010,10,18,17,0,5.88,9.39
2010,10,18,18,0,6.41,12.450000000000001
2010,10,18,19,0,5.16,34.62
2010,10,18,20,0,4.58,58.61
2010,10,18,21,0,3.88,35.59
2010,10,18,22,0,3.91,27.830000000000002
2010,10,18,23,0,3.54,36.13
2010,10,19,0,0,2.15,61.82
2010,10,19,1,0,1.26,73.72
2010,10,19,2,0,0.79,134.27
2010,10,19,3,0,1.1,200.89000000000001
2010,10,19,4,0,0.86,213.16
2010,10,19,5,0,0.9400000000000001,303.49
2010,10,19,6,0,2.93,4.13
2010,10,19,7,0,3.8200000000000003,7.57
2010,10,19,8,0,2.31,2.88
2010,10,19,9,0,0.97,74.78
2010,10,19,10,0,2.24,164.42000000000002
2010,10,19,11,0,3.31,141.17000000000002
2010,10,19,12,0,1.9100000000000001,127.61
2010,10,19,13,0,1.27,168.11
2010,10,19,14,0,0.6,351.17
2010,10,19,15,0,0.58,295.09000000000003
2010,10,19,16,0,3.86,12.98
2010,10,19,17,0,7.8100000000000005,13.43
2010,10,19,18,0,6,24.39
2010,10,19,19,0,6.04,13.27
2010,10,19,20,0,5.59,12.4
2010,10,19,21,0,4.82,8.65
2010,10,19,22,0,2.42,144.84
2010,10,19,23,0,3.24,139.51
2010,10,20,0,0,1.28,82.24
2010,10,20,1,0,0.62,28.8
2010,10,20,2,0,0.65,324.1
2010,10,20,3,0,1.01,322.95
2010,10,20,4,0,1.21,345.72
2010,10,20,5,0,2.13,347.24
2010,10,20,6,0,4.3100000000000005,16.85
2010,10,20,7,0,3.43,14.02
2010,10,20,8,0,3.77,11.290000000000001
2010,10,20,9,0,3.11,18.94
2010,10,20,10,0,0.9,43.14
2010,10,20,11,0,2.3000000000000003,140.57
2010,10,20,12,0,3.34,126.06
2010,10,20,13,0,1.74,115.37
2010,10,20,14,0,3.58,83.33
2010,10,20,15,0,4.16,102.04
2010,10,20,16,0,1.6600000000000001,63.440000000000005
2010,10,20,17,0,2.0300000000000002,108.64
2010,10,20,18,0,0.61,24.09
2010,10,20,19,0,0.27,176.9
2010,10,20,20,0,0.86,14.120000000000001
2010,10,20,21,0,0.49,347.77
2010,10,20,22,0,1.02,99.08
2010,10,20,23,0,0.81,80.77
2010,10,21,0,0,0.25,328.71
2010,10,21,1,0,1.36,22.09
2010,10,21,2,0,1.9100000000000001,6.69
2010,10,21,3,0,1.29,125.26
2010,10,21,4,0,0.6900000000000001,359.46
2010,10,21,5,0,2,8.73
2010,10,21,6,0,1.84,170.12
2010,10,21,7,0,3.48,12.11
2010,10,21,8,0,0.6900000000000001,33.77
2010,10,21,9,0,0.78,331.27
2010,10,21,10,0,0.9400000000000001,208.95000000000002
2010,10,21,11,0,4.23,89.05
2010,10,21,12,0,3.5700000000000003,103.99000000000001
2010,10,21,13,0,4.33,101.76
2010,10,21,14,0,4.25,100.79
2010,10,21,15,0,4.8,93.11
2010,10,21,16,0,4.34,72.5
2010,10,21,17,0,6.2,12.540000000000001
2010,10,21,18,0,6.28,7.390000000000001
2010,10,21,19,0,6.640000000000001,9.9
2010,10,21,20,0,6.47,9.57
2010,10,21,21,0,2.75,25.19
2010,10,21,22,0,2.79,359.71
2010,10,21,23,0,2.08,139.43
2010,10,22,0,0,0.61,89.88
2010,10,22,1,0,1.11,55.92
2010,10,22,2,0,0.6900000000000001,332.43
2010,10,22,3,0,0.73,259.18
2010,10,22,4,0,1.74,319.85
2010,10,22,5,0,0.89,344.77
2010,10,22,6,0,1.26,29.75
2010,10,22,7,0,3.29,27.92
2010,10,22,8,0,3.27,24.18
2010,10,22,9,0,1.78,37.19
2010,10,22,10,0,0.78,120.73
2010,10,22,11,0,3.99,89.59
2010,10,22,12,0,4.79,87.95
2010,10,22,13,0,4.92,98.9
2010,10,22,14,0,3.92,95.85000000000001
2010,10,22,15,0,4.13,92.54
2010,10,22,16,0,2.69,66.28
2010,10,22,17,0,1.98,34.84
2010,10,22,18,0,0.93,81.73
2010,10,22,19,0,1.6300000000000001,330.95
2010,10,22,20,0,2.08,19.41
2010,10,22,21,0,1.61,320.96
2010,10,22,22,0,1,48.65
2010,10,22,23,0,1.42,294.47
2010,10,23,0,0,0.81,274.29
2010,10,23,1,0,0.97,227.06
2010,10,23,2,0,0.97,153.98
2010,10,23,3,0,0.29,107.52
2010,10,23,4,0,1.17,284.12
2010,10,23,5,0,0.96,348.93
2010,10,23,6,0,0.38,262.3
2010,10,23,7,0,1.48,267.84000000000003
2010,10,23,8,0,1.3,203.24
2010,10,23,9,0,0.98,219.27
2010,10,23,10,0,4.33,143.93
2010,10,23,11,0,5.51,143.49
2010,10,23,12,0,6.48,151.18
2010,10,23,13,0,6.2,144.93
2010,10,23,14,0,5.59,135.99
2010,10,23,15,0,3.68,140.09
2010,10,23,16,0,2.2800000000000002,87.77
2010,10,23,17,0,2.9,18.13
2010,10,23,18,0,2.29,22.68
2010,10,23,19,0,3.46,356.32
2010,10,23,20,0,4.09,13.09
2010,10,23,21,0,3.36,15.65
2010,10,23,22,0,1.17,61.22
2010,10,23,23,0,2.1,33.160000000000004
2010,10,24,0,0,1.51,61.370000000000005
2010,10,24,1,0,2.04,353.96
2010,10,24,2,0,2.24,358.90000000000003
2010,10,24,3,0,1.59,120.9
2010,10,24,4,0,1.42,136.16
2010,10,24,5,0,1.85,359.65000000000003
2010,10,24,6,0,1.01,246.04
2010,10,24,7,0,0.96,27.95
2010,10,24,8,0,1.04,40.95
2010,10,24,9,0,0.97,3.22
2010,10,24,10,0,0.88,298.12
2010,10,24,11,0,0.79,234.46
2010,10,24,12,0,3.0100000000000002,290.99
2010,10,24,13,0,2.24,317.77
2010,10,24,14,0,1.4000000000000001,30.11
2010,10,24,15,0,3.24,222.92000000000002
2010,10,24,16,0,2.5100000000000002,100.43
2010,10,24,17,0,3.68,101.5
2010,10,24,18,0,0.54,209.13
2010,10,24,19,0,3.29,2.27
2010,10,24,20,0,4.79,4.25
2010,10,24,21,0,3.25,14.36
2010,10,24,22,0,2.97,137.54
2010,10,24,23,0,1.59,86.31
2010,10,25,0,0,2.79,123.37
2010,10,25,1,0,1.12,118.48
2010,10,25,2,0,1.47,96.27
2010,10,25,3,0,0.64,60.72
2010,10,25,4,0,1.23,310.74
2010,10,25,5,0,0.91,283.01
